"20200331152911696","96.90784","170.1203","1646.704","84.93793","3.78494","1568.299","75.15642","-135.1824","1520.385","72.07514","-344.6525","1440.378","38.19192","-307.9259","1448.519","-94.98636","-244.1596","1448.693","-225.1885","7.823899","1480.724","-396.1799","-20.82199","1646.057","-411.627","-44.35609","1741.452","-500.6914","-111.4592","1746.101","-413.3212","-112.3416","1733.518","107.1391","-311.3865","1456.653","231.8131","-262.4275","1479.27","325.0005","-3.059119","1572.17","345.9563","195.8044","1709.538","346.2094","169.4898","1813.347","330.7654","267.7161","1859.698","326.049","227.4395","1842.354","2.937376","176.3313","1647.874","-19.58492","414.2859","1985.307","26.35543","803.8566","1937.369","1.134649","899.0023","2103.968","181.6452","164.5194","1645.65","139.8359","330.4405","2021.609","131.5194","720.4375","2107.108","130.0724","766.8107","2278.991","69.17146","-427.2767","1423.526","52.72869","-570.7466","1505.346","20.3919","-563.5729","1457.961","-29.4611","-460.7203","1394.068","73.25919","-574.4465","1456.146","136.9537","-492.9748","1368.851",""
"20200331152911762","90.92703","121.1789","1640.673","81.29739","-37.78642","1556.974","73.80212","-171.7314","1505.11","71.17335","-370.549","1413.467","38.05976","-335.2813","1423.609","-96.09138","-283.305","1432.764","-217.7575","-34.77377","1465.769","-368.2","-6.973073","1642.689","-385.1878","-37.5937","1733.261","-479.0898","-92.07295","1723.873","-416.3415","-109.5861","1697.851","105.3259","-339.232","1431.689","226.7229","-300.2864","1468.216","324.1887","-49.04681","1557.687","330.0801","134.4396","1707.348","317.5195","136.553","1811.125","318.1624","178.5765","1909.642","275.4674","168.0492","1827.036","-0.8888394","125.138","1643.717","-17.9234","331.2946","1990.408","21.96858","707.9789","1917.062","-6.803582","797.4885","2080.925","173.7215","117.6087","1637.927","151.4715","331.0679","1979.358","130.2969","702.4136","2096.253","133.2929","732.309","2267.453","68.40592","-449.9313","1391.634","45.83853","-583.7848","1480.136","17.97828","-580.3123","1431.169","-25.44381","-484.9253","1357.961","69.54787","-590.8627","1434.202","138.3715","-517.618","1348.435",""
"20200331152911829","81.58208","97.97815","1634.35","80.47954","-61.24619","1552.713","78.94431","-194.0589","1499.591","69.52937","-392.2309","1409.844","37.82545","-355.9628","1419.655","-91.38487","-294.024","1424.69","-216.0349","-49.51784","1463.407","-366.9587","-12.94683","1636.611","-399.5443","-44.07329","1722.032","-493.9226","-97.19259","1726.076","-424.6603","-109.7897","1693.738","104.5454","-362.1525","1427.776","224.8141","-324.4851","1466.693","327.0294","-76.71672","1555.671","323.4757","100.4057","1710.94","319.4133","86.03445","1813.851","319.4798","157.815","1892.561","285.4631","114.3667","1838.969","-9.757974","100.536","1630.595","-19.7395","282.4715","1988.397","25.76388","656.3918","1915.15","31.99775","732.2015","2086.961","163.9474","95.67165","1637.736","153.6954","346.238","1950.765","133.9886","708.0837","2088.772","150.8142","767.8849","2250.098","64.05378","-471.1921","1388.686","36.59791","-611.5217","1463.04","11.28895","-603.3748","1413.597","-27.77106","-501.8456","1347.772","62.31033","-614.6282","1418.074","135.226","-535.0493","1343.113",""
"20200331152911912","79.37326","81.57108","1631.383","78.19666","-79.11184","1550.558","76.6244","-211.9292","1495.47","67.25374","-409.1247","1400.932","35.37017","-372.8994","1411.572","-92.89041","-308.0556","1422.373","-212.7905","-60.31661","1465.649","-357.2519","-22.76922","1645.655","-393.8022","-48.2226","1731.918","-492.4139","-94.5219","1732.416","-422.5268","-114.9849","1702.036","102.4364","-379.2798","1419.626","223.5975","-341.0304","1457.534","328.6102","-98.10989","1560.249","306.4751","66.68641","1728.85","306.7081","74.46894","1833.091","290.5464","122.1861","1927.581","256.7676","80.16628","1854.784","-12.38675","84.60458","1626.688","-22.63986","373.6366","1908.228","-7.508473","753.9885","1970.645","-3.949848","822.0426","2146.799","162.1173","78.83564","1635.617","157.4933","347.5292","1936.185","132.7814","707.2568","2084.255","173.0857","741.5218","2249.783","61.78053","-488.017","1377.937","43.80834","-612.8618","1479.609","13.79766","-614.0648","1431.834","-33.27498","-526.0966","1351.949","65.48949","-624.2451","1433.552","130.0764","-559.4335","1338.277",""
"20200331152911962","80.42929","68.05464","1629.788","77.35407","-94.71389","1552.853","74.76151","-226.1875","1494.291","66.99866","-432.7643","1421.633","34.81073","-395.7737","1428.181","-95.20419","-333.2246","1427.849","-213.8394","-81.77549","1449.934","-372.4575","-35.32108","1615.704","-399.7633","-48.26577","1708.073","-498.2838","-93.21874","1720.972","-418.8764","-117.4441","1696.335","101.9561","-400.795","1437.1","224.2549","-358.7932","1467.038","319.2441","-112.3732","1571.987","308.7664","50.47098","1743.933","306.7307","69.94474","1846.728","270.9279","99.02731","1943.492","249.942","75.40495","1859.899","-11.50561","71.1098","1626.999","-29.67529","380.6418","1886.066","-26.52626","761.2721","1951.028","-27.20637","846.9882","2119.559","163.331","65.29967","1632.303","163.2697","341.6411","1926.48","134.1147","701.5717","2074.341","172.4107","761.5201","2233.092","62.10999","-513.809","1407.314","56.21353","-658.0443","1481.231","16.78415","-647.4891","1442.177","-39.07202","-542.2436","1395.549","66.77653","-659.307","1430.109","114.7962","-576.3869","1338.978",""
"20200331152912029","80.21389","58.79891","1633.735","76.72791","-106.0731","1560.054","74.0629","-236.9392","1499.083","64.65057","-446.1264","1432.268","32.75067","-408.4453","1437.268","-98.43375","-347.448","1433.284","-206.6828","-89.98319","1449.618","-381.3742","-51.96798","1601.855","-413.0717","-64.95789","1693.126","-503.4223","-104.403","1740.542","-419.6628","-118.8703","1700.533","99.90267","-414.0453","1447.329","223.2607","-372.4231","1475.212","316.3261","-122.954","1577.028","308.4008","42.48741","1747.643","308.1992","68.20497","1849.411","281.1358","90.83396","1950.988","254.0963","77.15778","1849.551","-11.95086","62.43567","1629.957","-38.81363","390.1476","1866.928","-40.27794","772.4507","1929.212","-43.68009","882.3262","2083.771","163.3229","55.51949","1637.141","164.6484","340.124","1925.094","138.4312","703.5265","2068.138","147.3735","797.3248","2215.015","58.90981","-527.748","1420.251","33.86894","-681.3751","1467.555","0.4258212","-661.2114","1426.493","-41.95169","-545.0016","1392.258","50.79146","-675.3171","1418.356","115.6947","-583.0893","1348.521",""
"20200331152912096","74.29156","46.37705","1642.309","74.35164","-117.2072","1569.244","74.58578","-247.1937","1509.093","61.20352","-450.3912","1431.211","30.43871","-412.5189","1437.694","-100.6495","-354.0663","1440.468","-201.8878","-96.02126","1453.718","-379.5013","-68.28632","1601.821","-413.1178","-74.85792","1692.251","-500.8357","-104.1669","1749.007","-422.6223","-123.9798","1704.955","96.68414","-420.3828","1448.506","220.6421","-389.2091","1481.735","315.7984","-141.5647","1579.567","304.7474","37.25681","1732.972","315.668","60.55523","1833.861","291.7029","107.8214","1926.423","266.561","82.27313","1851.641","-16.8445","49.96912","1634.192","-42.9859","396.1783","1836.878","-42.01658","773.0576","1911.587","-43.69207","889.5046","2059.339","156.4729","43.13792","1649.629","158.3439","342.9124","1916.855","141.3087","701.7559","2064.109","144.0906","805.0151","2202.997","53.66874","-530.3912","1414.702","12.24449","-674.5365","1474.25","-10.96208","-659.3821","1425.349","-39.42685","-548.7263","1369.204","38.83028","-675.4826","1429.621","120.3907","-595.5792","1364.235",""
"20200331152912162","72.22899","40.01913","1648.056","73.79897","-123.8072","1578.91","75.1386","-253.9469","1521.704","61.47323","-453.2362","1438.476","30.96419","-415.8679","1446.205","-98.65732","-357.8431","1457.805","-201.6534","-102.3929","1460.63","-380.935","-71.86057","1603.361","-414.4278","-73.86556","1693.287","-500.5107","-99.99843","1752.507","-413.343","-137.2533","1694.531","96.77834","-423.9629","1456.329","218.3536","-396.8474","1497.162","309.7215","-147.5428","1588.091","306.4184","38.69241","1729.913","317.543","76.16412","1825.58","287.3947","108.0281","1921.931","261.3165","99.66271","1810.403","-18.58013","40.70408","1644.371","-20.82771","197.7568","2011.196","9.538805","466.8557","2279.705","15.64264","540.8528","2451.041","154.1156","39.40149","1651.379","160.017","344.1333","1908.268","145.3805","696.1149","2064.486","147.4682","822.9139","2180.391","53.92288","-532.1188","1419.765","8.260589","-672.6168","1481.645","-14.10537","-657.9125","1432.695","-38.79744","-548.4749","1374.55","34.79379","-675.2801","1437.505","118.3755","-599.8234","1371.355",""
"20200331152912229","68.62086","35.37073","1659.71","70.8168","-129.3515","1593.366","72.57661","-260.9996","1540.23","58.85248","-460.7338","1458.836","28.48043","-423.205","1465.892","-101.0249","-364.6208","1472.691","-194.3327","-105.8808","1468.281","-388.7371","-110.8903","1592.733","-422.8321","-101.4935","1681.825","-505.7752","-108.3993","1749.961","-427.1842","-157.2048","1693.99","94.06294","-431.4943","1476.753","214.9288","-402.9274","1518.147","302.8955","-150.8252","1603.405","299.7761","40.09288","1738.331","309.3928","77.5063","1834.038","282.2447","120.0726","1926.932","255.8144","103.2767","1829.858","-22.06479","35.70575","1655.877","-3.385028","145.7686","2038.435","56.1678","461.3574","2243.153","77.36932","542.6853","2409.628","150.3961","35.06863","1663.167","162.2039","338.2313","1920.898","144.012","694.412","2065.551","152.0744","815.8166","2186.526","51.13636","-539.6495","1440.809","14.8236","-685.6558","1495.125","-10.98514","-668.6561","1448.764","-43.32682","-556.8284","1400.041","38.68557","-684.1819","1449.508","115.0243","-601.0131","1384.193",""
"20200331152912296","56.63938","32.7469","1671.702","62.75834","-135.7851","1613.723","67.71683","-267.8349","1560.211","53.65144","-471.8146","1487.48","22.82741","-434.4106","1494.641","-108.9066","-380.4128","1506.834","-189.2856","-118.5098","1471.517","-389.2304","-178.6563","1572.285","-418.8204","-180.9061","1663.849","-485.0556","-205.9688","1745.401","-423.0814","-211.9802","1690.772","89.31168","-441.1194","1502.379","210.6591","-409.5941","1541.895","301.9434","-154.8746","1619.359","303.22","39.13552","1751.561","304.7048","75.62476","1848.551","283.857","110.867","1946.502","248.5041","97.07805","1825.387","-34.44647","30.07583","1669.853","42.35889","123.5981","2051.283","65.9674","466.9428","2218.061","99.61893","543.4125","2385.651","138.7755","35.15553","1673.369","162.5367","338.1674","1933.001","143.857","697.5565","2073.862","171.9025","793.8593","2213.944","46.53345","-551.8616","1473.024","27.41389","-689.7309","1553.186","-3.541934","-682.4913","1507.147","-49.45302","-582.4529","1444.36","47.3961","-694.088","1505.686","111.0052","-617.1926","1420.874",""
"20200331152912363","51.28592","25.08265","1684.976","56.87562","-144.4301","1627.088","61.54424","-277.7551","1574.846","45.00488","-484.7294","1508.14","14.61803","-446.3503","1513.422","-117.6483","-390.5459","1516.884","-222.377","-133.5338","1511.106","-388.1175","-275.4829","1592.729","-416.3008","-264.8939","1684.653","-510.4397","-272.9065","1738.086","-421.654","-328.8602","1689.991","81.10281","-454.0855","1522.898","202.7746","-419.5273","1561.022","301.6694","-165.1714","1635.338","312.286","28.97581","1768.974","314.3416","73.65424","1863.031","279.0862","117.1774","1953.836","234.8939","89.71406","1832.038","-40.21603","23.33272","1681.265","30.84535","100.8496","2069.416","60.85467","473.693","2157.696","91.05647","582.3135","2308.372","133.7973","26.66065","1688.323","156.6827","336.476","1943.004","142.8252","700.2527","2078.298","166.664","799.3948","2218.227","36.6026","-565.457","1496.071","22.17719","-711.399","1563.507","-12.20778","-699.4511","1520.656","-61.99677","-593.0034","1471.599","38.62659","-710.9686","1514.21","96.74493","-625.5796","1432.644",""
"20200331152912430","44.51418","9.379553","1694.522","49.57829","-161.4948","1638.586","53.62885","-296.7907","1590.049","35.96851","-504.1121","1522.104","5.588933","-465.5806","1527.97","-129.2073","-414.6135","1530.005","-285.9261","-184.8994","1547.118","-362.3311","-387.8533","1634.594","-387.895","-399.968","1727.463","-481.834","-454.597","1735.15","-374.2205","-457.9064","1730.56","72.40877","-473.4924","1536.682","194.8826","-439.4086","1574.341","301.3441","-187.068","1649.021","307.903","3.411844","1789.548","309.6164","52.18602","1881.986","278.5039","107.6451","1968.14","225.6129","76.18266","1812.535","-47.37867","6.945649","1693.638","25.3978","73.29398","2085.056","48.05524","455.1428","2134.736","78.00035","583.4923","2270.026","127.378","11.57431","1695.32","150.5487","330.4427","1940.966","136.9209","695.9725","2075.647","165.2528","797.8917","2213.515","27.27997","-585.0525","1509.624","-7.52588","-725.5198","1582.449","-34.52183","-714.1686","1534.212","-68.89108","-607.7836","1472.271","15.90698","-729.4097","1536.01","91.549","-653.2308","1459.041",""
"20200331152912496","34.8592","-19.08588","1704.45","36.41633","-191.9491","1649.461","37.41839","-327.542","1598.023","19.64559","-533.2762","1519.98","-11.09356","-494.9049","1528.146","-145.7388","-440.1973","1530.628","-322.2083","-229.2342","1588.143","-366.3023","-456.5086","1633.097","-402.0244","-501.8015","1712.212","-482.3762","-574.0677","1732.034","-386.6825","-539.1266","1725.285","56.4527","-502.9197","1535.609","180.1526","-473.7356","1577.18","293.9087","-223.8134","1658.229","304.2901","-34.34306","1803.243","312.8068","11.60831","1897.743","271.1232","63.24394","1982.945","223.7084","38.77139","1834.603","-57.80955","-20.69932","1706.898","12.33196","56.13565","2100.446","47.26624","442.6514","2127.458","83.88163","574.2333","2260.242","118.4227","-17.63097","1702.243","144.2462","315.1759","1934.449","137.9065","684.4188","2069.226","166.3058","774.2515","2217.009","11.09857","-614.2732","1503.686","-26.33921","-740.9678","1599.83","-52.07443","-738.3736","1549.134","-84.73498","-643.8914","1467.755","-1.307","-752.9635","1555.141","77.36212","-690.65","1467.524",""
"20200331152912579","20.60755","-66.15786","1702.522","19.59714","-241.6736","1644.135","18.7854","-381.9022","1597.195","1.695398","-586.8784","1505.747","-30.11322","-549.1812","1517.986","-166.6425","-495.7974","1539.85","-352.2068","-286.7365","1602.716","-366.9686","-521.5049","1652.669","-419.3793","-579.2761","1714.986","-487.6487","-662.7062","1745.485","-397.2333","-621.3208","1724.132","39.23044","-555.9564","1521.736","163.1397","-521.9949","1567.401","289.292","-270.3974","1644.943","296.4313","-91.48118","1809.99","301.7423","-49.01957","1908.604","279.0895","-18.27373","2011.891","295.1631","-37.76983","1913.348","-73.92089","-66.09535","1703.97","0.3552735","42.74166","2097.577","50.62791","435.2735","2124.977","89.5797","574.367","2254.839","105.848","-66.21423","1701.216","139.625","282.9092","1922.328","145.5436","656.8459","2066.632","177.3885","758.6929","2209.985","-5.876836","-668.512","1484.49","-33.87489","-762.6485","1619.071","-60.76536","-777.9984","1569.988","-101.6028","-714.8119","1462.21","-8.021639","-786.8882","1578.802","66.61427","-749.564","1471.609",""
"20200331152912645","0.2858275","-125.2841","1702.293","-0.01989992","-295.7577","1636.88","-0.2750841","-432.0013","1584.477","-13.10493","-636.5139","1498.552","-45.34818","-600.1199","1510.897","-184.2462","-554.2244","1508.281","-364.1722","-366.4086","1619.384","-376.0643","-595.4507","1680.601","-439.379","-649.6407","1733.208","-497.0013","-741.307","1755.729","-394.5406","-689.2759","1753.678","23.36764","-604.4899","1512.618","149.1483","-566.8351","1542.244","269.7174","-317.8268","1622.899","286.0294","-140.9657","1784.884","290.4234","-146.7667","1890.748","291.8111","-63.52015","1960.636","266.8978","-106.1871","1915.312","-92.63763","-128.2248","1710.391","1.021132","57.29589","2063.506","48.27606","440.1645","2130.669","87.23514","516.6816","2302.104","84.07899","-122.6324","1694.991","139.4898","214.7308","1920.012","164.1682","585.2758","2056.623","210.4332","611.7845","2224.778","-18.51928","-717.6939","1479.312","-43.8528","-812.5681","1611.238","-69.33137","-828.3715","1562.424","-110.9782","-766.814","1456.073","-17.05506","-835.2139","1571.577","56.16716","-794.8149","1466.753",""
"20200331152912712","-6.094407","-168.1895","1705.04","-9.648664","-334.9765","1630.728","-12.8566","-467.1701","1568.832","-19.3786","-674.6498","1489.449","-52.77338","-639.1282","1501.304","-194.1952","-601.6466","1498.298","-383.6593","-434.0327","1624.912","-375.109","-653.954","1713.975","-432.111","-723.1394","1754.969","-470.4577","-826.5251","1763.677","-382.5726","-761.0782","1773.491","16.09269","-640.8364","1501.821","143.5284","-600.264","1517.225","257.9329","-347.9586","1596.8","266.9508","-186.4852","1774.71","306.8057","-191.737","1872.937","281.5111","-122.1608","1952.562","265.0936","-162.7273","1911.633","-98.58877","-171.593","1717.103","1.663685","53.80282","2044.349","47.1765","433.4352","2129.192","82.2449","527.2255","2292.747","77.31183","-165.1204","1694.163","149.9349","138.037","1959.5","163.3826","522.296","2053.302","198.8288","611.8307","2201.147","-22.01733","-756.5545","1472.807","-50.73004","-840.6955","1611.203","-73.67686","-861.2568","1562.895","-112.1694","-810.0363","1450.043","-21.68546","-865.8386","1574.744","55.02142","-832.3485","1469.944",""
"20200331152912762","-13.30966","-189.0262","1700.68","-12.15939","-357.4808","1620.99","-11.23973","-492.154","1557.287","-23.79099","-703.8605","1476.962","-56.88961","-667.0238","1489.958","-196.8768","-616.2867","1501.213","-387.4406","-443.5467","1632.245","-366.3444","-677.8236","1690.256","-428.4401","-730.8214","1749.014","-325.7229","-755.8116","1709.464","-363.0288","-767.4726","1791.381","13.32912","-669.9518","1488.463","141.0034","-621.7779","1504.255","247.4821","-355.2778","1568.641","265.6433","-191.7811","1750.659","315.5724","-228.4739","1839.484","291.6398","-159.032","1922.631","277.4417","-196.0423","1893.537","-108.5412","-190.2042","1701.795","-4.360214","48.68296","2028.828","46.69012","433.3883","2124.292","62.37355","477.7881","2314.23","72.5648","-187.9639","1699.674","149.4468","96.27846","1995.968","155.4529","497.5169","2041.435","204.1378","539.9246","2209.503","-28.37832","-787.408","1460.242","-41.46935","-877.1517","1601.481","-67.32243","-898.7408","1553.691","-118.4489","-847.1515","1442.966","-13.30912","-900.3408","1561.607","54.2725","-859.7175","1449.745",""
