20200520164509840, 860.7512, 480.9495, 2028.903,867.1147, 303.7241, 2005.486,865.8249, 162.7883, 1981.281,874.1379, -53.45105, 1957.69,846.6907, -21.33964, 1982.805,733.7787, -16.64835, 2070.969,664.2032, 243.5698, 2135.903,748.738, 457.9763, 2166.952,777.2261, 509.9568, 2243.163,784.0108, 577.1339, 2158.434,825.1657, 535.7874, 2258.444,897.3683, -13.99535, 1938.865,996.692, 2.425026, 1853.706,1043.093, 280.4572, 1869.456,1032.836, 482.4503, 1990.087,1069.747, 569.2712, 2033.75,1024.009, 656.52, 2074.2,1015.758, 564.506, 2110.136,800.8339, 469.7941, 2097.048,900.6603, 762.6663, 2352.743,964.9072, 1080.97, 2556.981,1024.323, 1209.92, 2679.961,914.7811, 491.0087, 1967.453,1019.634, 789.731, 2213.509,1104.146, 1096.157, 2435.391,1197.856, 1176.53, 2556.324,886.079, -134.4686, 1959.022,1025.673, -192.7696, 2014.453,986.5607, -230.0749, 1999.351,859.607, -230.2645, 1993.091,1015.23, -203.1309, 1964.708,939.8189, -152.8011, 1869.641,
20200520164509856, 862.6299, 477.0975, 2029.9,868.8164, 301.2013, 2005.31,867.5082, 161.362, 1980.244,871.8217, -53.5659, 1956.631,844.8524, -21.15513, 1981.25,733.5682, -6.496861, 2068.876,663.0906, 232.2811, 2186.317,725.9662, 428.9889, 2289.909,770.8352, 504.209, 2250.802,782.3115, 571.0328, 2167.206,812.6632, 519.1906, 2256.039,895.9286, -14.81308, 1938.299,995.733, 5.062753, 1855.805,1036.008, 282.5313, 1863.407,1028.085, 480.3974, 1988.005,1066.954, 566.7088, 2029.31,1025.129, 653.8192, 2072.389,1015.569, 562.8625, 2107.268,802.8859, 465.5688, 2097.336,900.4873, 758.2361, 2350.018,966.7646, 1071.299, 2557.013,1057.698, 1157.533, 2695.287,916.5038, 487.4935, 1969.09,1010.316, 782.9321, 2219.294,1083.849, 1086.907, 2444.044,1196.205, 1143.316, 2560.975,882.0657, -134.2772, 1958.007,1021.613, -189.6475, 2013.523,983.5137, -227.4159, 1998.335,857.4357, -229.9668, 1991.652,1011.614, -200.0761, 1964.052,936.113, -151.3791, 1869.385,
20200520164509887, 862.6299, 477.0966, 2029.897,868.8171, 301.2001, 2005.308,867.5081, 161.3608, 1980.242,871.8129, -53.56635, 1956.62,844.8446, -21.15546, 1981.24,733.5604, -6.497259, 2068.866,663.0922, 232.2623, 2186.351,725.962, 428.9558, 2289.973,770.8271, 504.1841, 2250.878,782.299, 571.022, 2167.292,812.6547, 519.1666, 2256.115,895.9218, -14.81374, 1938.29,995.73, 5.061755, 1855.8,1036.03, 282.5258, 1863.439,1028.109, 480.3787, 1988.058,1066.98, 566.682, 2029.378,1025.157, 653.7913, 2072.462,1015.584, 562.8318, 2107.329,802.8856, 465.5681, 2097.333,900.4822, 758.2423, 2350.009,966.7454, 1071.321, 2556.985,1057.645, 1157.617, 2695.242,916.5041, 487.4922, 1969.088,1010.308, 782.9333, 2219.292,1083.834, 1086.91, 2444.041,1196.189, 1143.32, 2560.973,882.0535, -134.2782, 1957.993,1021.598, -189.6566, 2013.508,983.4971, -227.4227, 1998.319,857.4191, -229.9681, 1991.634,1011.599, -200.0827, 1964.037,936.1013, -151.3787, 1869.371,
20200520164509925, 867.8707, 479.326, 2030.235,873.2487, 303.4455, 2003.441,869.3343, 164.1086, 1974.844,872.4438, -51.28342, 1952.208,845.5847, -18.55162, 1976.672,735.5303, -10.10882, 2066.99,666.0635, 215.6967, 2209.105,728.8986, 403.8921, 2328.18,763.5613, 476.906, 2276.25,772.636, 551.782, 2199.226,796.521, 496.2798, 2262.726,896.8391, -12.6968, 1933.701,999.2968, -0.008122064, 1852.731,1037.284, 277.8846, 1868.422,1015.379, 478.0278, 1988.305,1062.482, 563.1346, 2023.487,1026.27, 650.3502, 2071.553,1015.196, 563.0422, 2107.159,807.491, 467.2781, 2097.202,903.7958, 759.8702, 2351.444,966.649, 1074.994, 2557.47,1026.965, 1202.73, 2679.857,922.3177, 490.1902, 1969.847,1012.778, 784.1436, 2223.991,1084.656, 1085.482, 2453.797,1177.297, 1162.141, 2576.727,882.2339, -132.1709, 1953.979,1023.86, -186.3951, 2005.967,985.2035, -224.5448, 1992.982,858.7736, -227.1801, 1990.747,1012.13, -197.9901, 1957.056,933.2482, -151.4034, 1863.814,
20200520164509972, 865.9579, 465.1389, 2038.312,869.3172, 296.8425, 1999.842,870.1931, 162.602, 1967.684,872.5812, -46.32761, 1945.427,846.3246, -14.49306, 1968.828,740.6744, 4.314316, 2056.16,659.2651, 220.6208, 2190.762,726.4389, 384.0139, 2329.26,763.1128, 459.4468, 2288.633,768.7981, 538.0849, 2219.925,788.2427, 480.9912, 2266.094,896.6777, -8.974761, 1927.884,996.5392, 12.14063, 1851.84,1041.885, 280.0979, 1872.058,1027.135, 451.7612, 2020.345,1054.377, 547.6137, 2032.167,1025.24, 644.5212, 2050.246,1014.073, 563.1496, 2103.907,811.1209, 448.6924, 2105.473,969.9885, 673.861, 2377.849,955.309, 1037.061, 2448.486,1050.905, 1134.171, 2568.097,915.4068, 479.9695, 1977.75,1082.776, 731.2089, 2219.974,1027.747, 1096.717, 2278.241,1129.854, 1202.952, 2356.454,881.6957, -124.8422, 1947.155,1014.54, -178.0636, 2008.042,976.9559, -214.785, 1994.864,854.6224, -214.7687, 1985.438,1005.714, -191.2173, 1960.539,935.7971, -148.5479, 1863.733,
20200520164510003, 865.0923, 466.4245, 2030.27,869.9909, 295.6992, 1999.751,868.7728, 160.1215, 1970.487,870.3028, -50.09518, 1950.863,843.3008, -17.60527, 1972.942,735.5662, -7.449318, 2060.219,652.8815, 202.7513, 2205.83,726.4651, 363.8107, 2345.553,760.1834, 441.1279, 2304.876,763.8212, 523.2083, 2239.362,779.2516, 463.326, 2272.906,895.4818, -12.98037, 1933.712,994.1767, 1.701537, 1853.707,1039.423, 271.5384, 1864.802,1016.348, 448.9061, 2006.864,1049.954, 542.6588, 2022.604,1027.419, 639.0598, 2052.065,1013.658, 555.0554, 2099.229,803.5481, 453.4837, 2092.784,910.3699, 725.0374, 2350.514,968.1817, 1050.654, 2521.023,1020.089, 1185.737, 2631.706,920.5895, 478.0937, 1973.897,1016.741, 789.1193, 2186.661,974.5273, 1162.478, 2200.486,1013.511, 1310.723, 2268.316,878.7388, -129.0272, 1953.939,1012.613, -190.4753, 2006.116,973.0491, -225.2399, 1992.365,849.9219, -220.5795, 1988.178,1001.342, -200.5036, 1958.116,928.7571, -149.5646, 1866.616,
20200520164510053, 862.4068, 479.0686, 2035.524,870.9589, 301.4927, 2004.802,871.1903, 160.8287, 1972.91,874.5244, -57.71193, 1952.123,846.6059, -24.24134, 1975.728,735.3704, -10.6963, 2067.062,658.1572, 200.4317, 2233.072,726.9493, 372.3162, 2377.077,768.2519, 449.5815, 2334.572,760.2259, 520.3892, 2251.733,778.363, 461.3981, 2274.437,899.9358, -18.83306, 1933.798,1003.012, -0.3976002, 1851.807,1041.092, 281.64, 1860.968,1008.998, 473.0224, 1997.93,1065.125, 558.4245, 2021.374,1024.498, 647.4218, 2065.705,1015.153, 569.554, 2111.115,793.4659, 465.4207, 2095.219,902.1523, 752.735, 2358.922,967.9345, 1082.427, 2550.429,1026.17, 1216.921, 2670.478,924.5739, 491.3755, 1981.695,1013.952, 793.6869, 2235.01,1085.712, 1104.35, 2461.292,1173.341, 1181.736, 2590.577,884.18, -139.7028, 1955.002,1020.949, -183.0508, 2031.302,983.548, -224.0345, 2020.103,856.4712, -229.4529, 2004.054,1014.74, -202.6114, 1983.174,945.8884, -172.2227, 1874.125,
20200520164510082, 864.5526, 483.5599, 2031.39,870.9045, 306.9539, 2003.956,869.7494, 166.9439, 1975.03,876.5265, -49.40571, 1952.452,848.4709, -16.90648, 1976.343,738.369, -15.43559, 2068.047,645.4426, 219.1048, 2182.46,730.438, 413.4604, 2277.626,819.4475, 448.3845, 2290.848,757.2189, 516.8114, 2234.478,822.4152, 511.1101, 2290.445,900.9361, -10.29006, 1934.458,1002.95, 12.10934, 1854.02,1050.534, 290.3203, 1854.149,1037.63, 481.3658, 1991.142,1075.698, 569.0602, 2031.912,1021.071, 653.692, 2066.388,1015.556, 567.6506, 2108.163,795.9114, 471.8922, 2090.607,902.5399, 759.4178, 2349.457,973.8293, 1079.55, 2548.259,1045.92, 1179.227, 2690.15,926.4493, 494.0811, 1977.991,1014.608, 789.7052, 2233.983,1086.212, 1092.676, 2464.811,1182.225, 1145.968, 2598.204,887.4751, -130.5288, 1954.506,1022.442, -193.1122, 2016.258,979.6797, -228.3194, 2007.318,853.1622, -217.3313, 2002.684,1009.802, -209.5896, 1968.734,936.9415, -166.7595, 1868.203,
20200520164510109, 864.6627, 483.5471, 2031.588,871.0036, 306.883, 2004.1,869.8436, 166.8277, 1975.136,876.5046, -49.58333, 1952.346,848.423, -17.07566, 1976.232,738.0739, -15.40685, 2067.718,646.4271, 218.3061, 2185.063,731.5797, 411.8458, 2281.944,820.6135, 447.0004, 2294.637,757.6196, 515.7386, 2239.432,823.3116, 509.9655, 2294.375,900.9806, -10.45324, 1934.424,1003.333, 12.03147, 1854.363,1051.479, 290.2444, 1856.186,1038.324, 480.9856, 1993.726,1076.367, 568.5852, 2034.819,1021.636, 653.2734, 2069.112,1015.773, 567.3485, 2110.643,795.9923, 471.8663, 2090.82,902.591, 759.4165, 2349.882,973.7873, 1079.683, 2548.771,1044.661, 1181.809, 2689.621,926.5858, 494.0803, 1978.176,1014.863, 789.5276, 2234.561,1086.775, 1092.124, 2466.021,1182.858, 1145.163, 2599.547,887.3955, -130.746, 1954.339,1022.742, -193.3454, 2015.393,980.1772, -228.6986, 2005.971,853.5536, -218.3916, 2001.394,1010.222, -209.2915, 1967.637,937.1422, -165.5878, 1867.579,
20200520164510142, 869.9786, 482.179, 2033.562,873.575, 306.1665, 2003.653,870.2819, 166.7074, 1973.312,875.7452, -49.10645, 1948.471,848.0201, -16.75406, 1972.794,737.975, -14.18233, 2064.21,652.2813, 223.5917, 2176.582,717.8361, 420.9146, 2279.834,807.5391, 446.0587, 2304.548,753.1721, 520.9459, 2248.569,823.8082, 509.8668, 2293.727,900.2543, -9.99704, 1930.803,1002.899, 11.31718, 1851.198,1043.693, 289.8638, 1864.512,1033.025, 489.9505, 1987.473,1078.166, 571.579, 2032.957,1021.413, 652.1128, 2072.896,1015.851, 567.8828, 2111.416,803.528, 470.3812, 2095.001,905.1005, 759.762, 2352.894,969.7729, 1080.781, 2551.432,1026.633, 1210.224, 2674.609,929.9001, 492.8177, 1978.16,1015.554, 789.9081, 2232.369,1083.617, 1094.792, 2460.772,1170.636, 1166.516, 2591.337,886.236, -130.1855, 1949.622,1023.253, -190.6953, 2008.222,982.2424, -227.0204, 1996.503,855.5813, -221.3828, 1991.381,1011.711, -204.4096, 1959.638,937.7967, -158.1544, 1861.68,
